,size_decile,pre_beta_decile,n_firms,mean_lnME,mean_pre_beta,Date
1395,10,6,6,15.943242849423882,1.1749131631665308,2012-06-30
1396,10,7,6,16.275616005132864,1.3132555515799846,2012-06-30
1397,10,8,7,15.657056729144488,1.4228364177321617,2012-06-30
1398,10,9,6,15.78484930693107,1.5827892098961753,2012-06-30
1399,10,10,7,15.520285776768386,1.7904922124311182,2012-06-30
1400,1,1,24,9.849778469582864,-0.19472984457693618,2013-06-30
1401,1,2,32,9.805830344530436,0.5226789220221222,2013-06-30
1402,1,3,27,9.896741942052422,0.7667870397034259,2013-06-30
1403,1,4,27,9.87571780513964,0.911721117106548,2013-06-30
1404,1,5,24,9.774539186494092,1.0878408388264451,2013-06-30
1405,1,6,24,9.970786379017682,1.189838295561099,2013-06-30
1406,1,7,31,9.844466200378964,1.3578276689231106,2013-06-30
1407,1,8,30,9.990748811744782,1.5605714753216777,2013-06-30
1408,1,9,19,9.73116123564603,1.746063950216962,2013-06-30
1409,1,10,44,9.986705360271765,2.2829593042981666,2013-06-30
1410,2,1,29,10.52034741997619,0.27884952175548544,2013-06-30
1411,2,2,24,10.550210798818087,0.7614076686904917,2013-06-30
1412,2,3,22,10.574222757549661,0.8997737413311495,2013-06-30
1413,2,4,23,10.620267527042788,1.047662240952423,2013-06-30
1414,2,5,36,10.556460930831012,1.2590467576276125,2013-06-30
1415,2,6,15,10.576925618663333,1.3989531246416869,2013-06-30
1416,2,7,16,10.535968541418967,1.4625567800987846,2013-06-30
1417,2,8,33,10.542403737047147,1.5858443491184198,2013-06-30
1418,2,9,28,10.573983829281442,1.9112323838939769,2013-06-30
1419,2,10,18,10.565941211029793,2.6293045309796654,2013-06-30
1420,3,1,15,10.918733437215428,0.1697104154833594,2013-06-30
1421,3,2,19,10.966767267789367,0.6032161545505477,2013-06-30
1422,3,3,16,10.961829694662182,0.8240432317911192,2013-06-30
1423,3,4,15,10.986346410208236,0.9431357006999214,2013-06-30
1424,3,5,16,10.968967045540076,1.0587628565290794,2013-06-30
1425,3,6,35,11.005186135450012,1.1891537249575699,2013-06-30
1426,3,7,13,10.947063868581498,1.342243735276065,2013-06-30
1427,3,8,34,10.965665802888038,1.5175203779099458,2013-06-30
1428,3,9,17,11.000212104535521,1.758246788640912,2013-06-30
1429,3,10,23,10.97376572806368,2.1865504299280523,2013-06-30
1430,4,1,20,11.34358461131281,0.2779854220763884,2013-06-30
1431,4,2,13,11.353490410408835,0.638091626106793,2013-06-30
1432,4,3,24,11.33114129081921,0.8582073486660805,2013-06-30
1433,4,4,20,11.351842924017815,1.1003850290216894,2013-06-30
1434,4,5,17,11.306260230350983,1.2382119431866916,2013-06-30
1435,4,6,13,11.350382154930628,1.3881494466567739,2013-06-30
1436,4,7,15,11.35143032997226,1.5786814809331902,2013-06-30
1437,4,8,15,11.336654619199045,1.747340910858738,2013-06-30
1438,4,9,12,11.338353826761386,1.934152768220902,2013-06-30
1439,4,10,17,11.335467819501154,2.347420519827027,2013-06-30
1440,5,1,13,11.688990305586001,-0.24935569641830785,2013-06-30
1441,5,2,10,11.72021433333769,0.4640287682222942,2013-06-30
1442,5,3,8,11.697615883958534,0.747607987798645,2013-06-30
1443,5,4,15,11.691792507029737,0.9412321458427084,2013-06-30
1444,5,5,13,11.672437380234184,1.0272559972846989,2013-06-30
1445,5,6,24,11.667722153255175,1.1801321640461027,2013-06-30
1446,5,7,23,11.671964837632144,1.4087044419182468,2013-06-30
1447,5,8,15,11.69366407122802,1.6666297057211912,2013-06-30
1448,5,9,12,11.72516788492449,1.9112455746206936,2013-06-30
1449,5,10,16,11.702228511834331,2.428054968955342,2013-06-30
1450,6,1,19,12.051210501582718,0.36576902703219016,2013-06-30
1451,6,2,8,12.060880014438364,0.6624237409614453,2013-06-30
1452,6,3,8,12.002051543598384,0.7430666373957941,2013-06-30
1453,6,4,13,12.067375554294928,0.8523628436106251,2013-06-30
1454,6,5,13,12.072608070873738,0.9841190412643065,2013-06-30
1455,6,6,9,11.999899640837961,1.0525059818338827,2013-06-30
1456,6,7,17,12.096561792985845,1.2157056864771467,2013-06-30
1457,6,8,11,12.1286421281325,1.417800794823387,2013-06-30
1458,6,9,16,12.095508040382361,1.6141931787063815,2013-06-30
1459,6,10,26,12.05611580112039,2.2124973785713395,2013-06-30
1460,7,1,13,12.549654994471345,0.14899283075411593,2013-06-30
1461,7,2,7,12.58671691618267,0.5230000396160523,2013-06-30
1462,7,3,10,12.482679554462518,0.6974250918216268,2013-06-30
1463,7,4,12,12.490793035851624,0.8875452124507083,2013-06-30
1464,7,5,13,12.591137515625825,1.044121280304819,2013-06-30
1465,7,6,11,12.416973980243087,1.2293856258825526,2013-06-30
1466,7,7,12,12.527763820402306,1.3888958409094954,2013-06-30
1467,7,8,16,12.53341365900652,1.5497655693548273,2013-06-30
1468,7,9,13,12.512320706535888,1.7727071734462752,2013-06-30
1469,7,10,12,12.531558144431067,2.336317031160893,2013-06-30
1470,8,1,14,13.140296654323487,-0.001837213093489399,2013-06-30
1471,8,2,11,13.090854527813956,0.5550710013632522,2013-06-30
1472,8,3,9,13.159656011647705,0.673435536408102,2013-06-30
1473,8,4,11,13.148291614723611,0.8177083411423912,2013-06-30
1474,8,5,10,13.085488287047042,0.96646293614694,2013-06-30
1475,8,6,10,13.020260785969745,1.1112032459184842,2013-06-30
1476,8,7,12,13.02571487376568,1.296207573081209,2013-06-30
1477,8,8,10,13.151802995676736,1.4479844322121214,2013-06-30
1478,8,9,8,13.237825354894916,1.6134212254964413,2013-06-30
1479,8,10,10,12.955866306234265,2.3432969561604375,2013-06-30
1480,9,1,8,14.177272968058368,-0.3005352815206498,2013-06-30
1481,9,2,6,14.342394275892245,0.12079241635339626,2013-06-30
1482,9,3,7,14.285899154007465,0.29564747396815116,2013-06-30
1483,9,4,9,14.017035948850472,0.5113686186677626,2013-06-30
1484,9,5,7,13.967474461796453,0.7701516755550616,2013-06-30
1485,9,6,7,14.040250186459703,0.8599110738607824,2013-06-30
1486,9,7,8,13.796748336611497,0.9624214915923603,2013-06-30
1487,9,8,10,14.093009274834236,1.194677559091582,2013-06-30
1488,9,9,7,14.10892765422427,1.472399537224889,2013-06-30
1489,9,10,11,14.056732422742265,1.844302110955361,2013-06-30
1490,10,1,7,15.457794465984424,-0.2340471284890763,2013-06-30
1491,10,2,7,15.54249010887439,0.3192557091143056,2013-06-30
1492,10,3,6,15.318813640363432,0.5867446000140873,2013-06-30
1493,10,4,7,16.246405818036873,0.6801340355674469,2013-06-30
1494,10,5,7,15.487645567779923,0.8564648089218042,2013-06-30
1495,10,6,7,15.75017342087695,1.1224193098355166,2013-06-30
1496,10,7,6,15.765072455816872,1.2751956442105599,2013-06-30
1497,10,8,7,15.639494251851406,1.4186206686419207,2013-06-30
1498,10,9,6,16.02678996626936,1.546680536004821,2013-06-30
1499,10,10,7,15.314441924218913,1.8377060630886284,2013-06-30
1500,1,1,31,9.82280311893202,-0.6773558170048387,2014-06-30
1501,1,2,18,10.041252208826139,-0.016846856477533076,2014-06-30
1502,1,3,33,9.980947589865067,0.26709186247777794,2014-06-30
1503,1,4,24,9.991473488856029,0.478952188039285,2014-06-30
1504,1,5,23,9.99574272641931,0.6247876079724622,2014-06-30
1505,1,6,21,10.100576484217711,0.7505706976143096,2014-06-30
1506,1,7,36,10.065747022176033,0.9170190508161148,2014-06-30
1507,1,8,46,10.052740963039739,1.1599516656781295,2014-06-30
1508,1,9,35,9.903429873992849,1.4893924590783074,2014-06-30
1509,1,10,55,10.009550425768241,2.370592552547407,2014-06-30
1510,2,1,17,10.750900816461954,-0.9352767456734127,2014-06-30
1511,2,2,28,10.706620308085514,0.02562611856991052,2014-06-30
1512,2,3,12,10.766034925530825,0.3146429050544269,2014-06-30
1513,2,4,29,10.691306098580107,0.5576956175928303,2014-06-30
1514,2,5,41,10.72592864359848,0.8247622150951385,2014-06-30
1515,2,6,24,10.710553926574581,1.0235299766713197,2014-06-30
1516,2,7,28,10.709148681611978,1.1915854234052383,2014-06-30
1517,2,8,29,10.717683406358105,1.3803445147795879,2014-06-30
1518,2,9,29,10.695789843412255,1.7376017292063621,2014-06-30
1519,2,10,18,10.70186352734212,2.422934194831304,2014-06-30
1520,3,1,35,11.15719820252979,-0.08518651461984506,2014-06-30
1521,3,2,12,11.140351590129816,0.43943742858854673,2014-06-30
1522,3,3,17,11.134578237483577,0.6436316082163752,2014-06-30
1523,3,4,20,11.106206645479372,0.8181582614489067,2014-06-30
1524,3,5,19,11.129808698872264,0.9737742814882545,2014-06-30
1525,3,6,19,11.132084998513264,1.1335004486100988,2014-06-30
1526,3,7,12,11.181297317172273,1.2754448071570645,2014-06-30
1527,3,8,24,11.132388319255064,1.4685738197478708,2014-06-30
1528,3,9,23,11.17718677941673,1.79768918057921,2014-06-30
1529,3,10,18,11.171774501716271,2.6459167285303895,2014-06-30
1530,4,1,18,11.496879989358098,-0.920517383227939,2014-06-30
1531,4,2,26,11.572495719741632,0.12260249868297689,2014-06-30
1532,4,3,16,11.564712881868843,0.4783225456679783,2014-06-30
1533,4,4,15,11.563538658657093,0.6691478803668783,2014-06-30
1534,4,5,15,11.50920890329864,0.7984188847138987,2014-06-30
1535,4,6,16,11.568900696927585,0.9292273493813952,2014-06-30
1536,4,7,11,11.547793518004957,1.0524525330596466,2014-06-30
1537,4,8,15,11.559151050303852,1.2036635693944093,2014-06-30
1538,4,9,22,11.53031032536745,1.410588250764819,2014-06-30
1539,4,10,29,11.564283339288709,2.0150809198082285,2014-06-30
1540,5,1,18,11.861202729226168,-0.11784826693824844,2014-06-30
1541,5,2,12,11.939064532998492,0.3907947213053263,2014-06-30
1542,5,3,15,11.857323105037459,0.5938956659054816,2014-06-30
1543,5,4,11,11.93811944472348,0.7288405955004701,2014-06-30
1544,5,5,10,11.879234094694894,0.9055824397574697,2014-06-30
1545,5,6,17,11.899582524822657,1.0686627809273823,2014-06-30
1546,5,7,17,11.89029247403692,1.2876353605969506,2014-06-30
1547,5,8,16,11.900132027761906,1.575829389780302,2014-06-30
1548,5,9,12,11.862039463792426,1.9439157309033683,2014-06-30
1549,5,10,10,11.926458146365855,2.6636654653842458,2014-06-30
1550,6,1,21,12.29678165190452,0.07003530165771914,2014-06-30
1551,6,2,15,12.301629482518956,0.5139039401256721,2014-06-30
1552,6,3,9,12.23462424256395,0.650986828970362,2014-06-30
1553,6,4,8,12.275882216893837,0.7055425348798365,2014-06-30
1554,6,5,10,12.25445621536154,0.7771091182482885,2014-06-30
1555,6,6,16,12.268934645883785,0.9060731893892581,2014-06-30
1556,6,7,15,12.272796794252299,1.121664353361285,2014-06-30
1557,6,8,11,12.3450024536963,1.3947265969656812,2014-06-30
1558,6,9,14,12.217551563685204,1.59674373080224,2014-06-30
1559,6,10,19,12.232450762908394,2.2577008702581542,2014-06-30
1560,7,1,22,12.770851300178283,-0.20244216344711344,2014-06-30
1561,7,2,14,12.780244234304577,0.44495150198864003,2014-06-30
1562,7,3,7,12.681657672526557,0.6067042071875867,2014-06-30
1563,7,4,8,12.725883393999752,0.6965961645258759,2014-06-30
1564,7,5,11,12.705036006643242,0.878700335858221,2014-06-30
1565,7,6,10,12.76073479223886,1.0713450851453212,2014-06-30
1566,7,7,9,12.703860391981385,1.2208003006070545,2014-06-30
1567,7,8,13,12.667897187242279,1.4042241371527502,2014-06-30
1568,7,9,8,12.771822279330596,1.6769184514526696,2014-06-30
1569,7,10,11,12.764655215617285,2.400777662132334,2014-06-30
1570,8,1,14,13.277414885874617,-0.501810917115069,2014-06-30
1571,8,2,8,13.140397043945274,0.2397528407016022,2014-06-30
1572,8,3,10,13.464003006611108,0.39848161493489737,2014-06-30
1573,8,4,9,13.20144556809386,0.5200217545189182,2014-06-30
1574,8,5,6,13.258653883086403,0.6048376061894069,2014-06-30
1575,8,6,7,13.44788854911989,0.7382335874782521,2014-06-30
1576,8,7,9,13.268315871268102,0.9355246340206068,2014-06-30
1577,8,8,12,13.268380261925573,1.1430166278977538,2014-06-30
1578,8,9,8,13.306034468361034,1.381594959753098,2014-06-30
1579,8,10,11,13.294759161275842,2.057274887266091,2014-06-30
1580,9,1,9,14.179612116307984,-0.26652635102043437,2014-06-30
1581,9,2,7,14.312262897061006,0.1413976693022187,2014-06-30
1582,9,3,6,14.268269349771812,0.3502159262311726,2014-06-30
1583,9,4,6,14.441237757802336,0.5183444157529934,2014-06-30
1584,9,5,9,14.153231763264426,0.6618104677325669,2014-06-30
1585,9,6,7,14.209995118888148,0.7843931325584785,2014-06-30
1586,9,7,7,14.127510076543631,0.9850229227930419,2014-06-30
1587,9,8,8,14.250154775596696,1.1693407709290753,2014-06-30
1588,9,9,7,14.253839703095569,1.4110981670720872,2014-06-30
1589,9,10,6,14.130807817113734,1.7069380849967244,2014-06-30
1590,10,1,9,15.294979163173926,-0.3448725966965656,2014-06-30
1591,10,2,7,15.62448303816745,0.11767768968347746,2014-06-30
1592,10,3,6,16.369645432650785,0.33627096295137654,2014-06-30
1593,10,4,7,15.688836280953236,0.5519953731992995,2014-06-30
1594,10,5,7,15.723145000775464,0.8676041351427923,2014-06-30
1595,10,6,6,15.853104722783678,1.0446271662530373,2014-06-30
1596,10,7,7,16.09662107654699,1.3627494668411464,2014-06-30
1597,10,8,6,15.547199140073303,1.6108852554232118,2014-06-30
1598,10,9,7,16.07711810308905,1.8047731693264988,2014-06-30
1599,10,10,7,15.329847245337763,2.1691236635859292,2014-06-30
1600,1,1,55,10.329306062402267,-0.30487254220838994,2015-06-30
1601,1,2,25,10.297492662437572,0.3513832616626814,2015-06-30
1602,1,3,22,10.224734542098142,0.5491469497564713,2015-06-30
1603,1,4,23,10.462873463219147,0.6880057819337589,2015-06-30
1604,1,5,43,10.419048326129174,0.8599265272683252,2015-06-30
1605,1,6,36,10.337639345936601,1.09440865375265,2015-06-30
1606,1,7,43,10.375126312639871,1.3421739890024842,2015-06-30
1607,1,8,31,10.355467676154339,1.590116374339121,2015-06-30
1608,1,9,20,10.214548971315818,1.7940370391048344,2015-06-30
1609,1,10,41,10.36840904684981,2.463866674159967,2015-06-30
1610,2,1,35,11.046316877432389,-0.6328578871726951,2015-06-30
1611,2,2,15,11.057196747491616,0.24554017906237155,2015-06-30
1612,2,3,28,11.02417124618381,0.495503391569332,2015-06-30
1613,2,4,29,11.066828341683415,0.8291288870716224,2015-06-30
1614,2,5,20,11.022662226871596,0.9991530630141714,2015-06-30
1615,2,6,23,11.004447484582156,1.1481766192429337,2015-06-30
1616,2,7,29,11.036517800051726,1.3593126092252523,2015-06-30
1617,2,8,23,10.987747727936751,1.5999761720478138,2015-06-30
1618,2,9,25,11.10283031808168,1.8904748409468706,2015-06-30
1619,2,10,26,11.006781237655733,2.4869331062592184,2015-06-30
1620,3,1,23,11.42228724942206,-0.207760734026672,2015-06-30
1621,3,2,12,11.443803307085979,0.40116128959408565,2015-06-30
1622,3,3,18,11.441196940580836,0.6386763828562162,2015-06-30
1623,3,4,23,11.45359844256736,0.8857373993223111,2015-06-30
1624,3,5,21,11.444479822712895,1.0736585685815427,2015-06-30
1625,3,6,12,11.495485510697456,1.206143500179802,2015-06-30
1626,3,7,11,11.417709651479425,1.322126059583277,2015-06-30
1627,3,8,20,11.456446976401029,1.516803308200152,2015-06-30
1628,3,9,11,11.368613622119698,1.8225284730188755,2015-06-30
1629,3,10,20,11.405811380227577,2.569163777554974,2015-06-30
1630,4,1,34,11.783273568721182,-0.21731083655613323,2015-06-30
1631,4,2,14,11.845989110419495,0.44942551156067695,2015-06-30
1632,4,3,15,11.854622826412543,0.6924916846521667,2015-06-30
1633,4,4,27,11.74093647309871,0.9063100094892417,2015-06-30
1634,4,5,13,11.772852463741039,1.0780835161672544,2015-06-30
1635,4,6,19,11.793980697958125,1.1874841937239333,2015-06-30
1636,4,7,18,11.80403454288819,1.391651984977787,2015-06-30
1637,4,8,15,11.741879808393245,1.6168531187811674,2015-06-30
1638,4,9,17,11.845571765997356,1.9856357842587902,2015-06-30
1639,4,10,16,11.807038508614335,3.042865094454919,2015-06-30
1640,5,1,20,12.184255497444429,-0.34546104058105437,2015-06-30
1641,5,2,14,12.189402116525866,0.40050318296195286,2015-06-30
1642,5,3,15,12.182517501009128,0.6976550443572047,2015-06-30
1643,5,4,15,12.165631040065545,0.9245275040993658,2015-06-30
1644,5,5,13,12.175277651015271,1.1192570726920483,2015-06-30
1645,5,6,13,12.178248824456935,1.3008771622868252,2015-06-30
1646,5,7,15,12.150820236988242,1.431857104581377,2015-06-30
1647,5,8,13,12.162530933742598,1.7268333813472494,2015-06-30
1648,5,9,8,12.161675980745848,2.0707503480483154,2015-06-30
1649,5,10,15,12.158418433666727,2.8219273390687736,2015-06-30
1650,6,1,14,12.566210175267743,-0.29545904827648456,2015-06-30
1651,6,2,19,12.600532435626784,0.37470214392974577,2015-06-30
1652,6,3,11,12.58735159340157,0.6375176786894605,2015-06-30
1653,6,4,8,12.527597335739227,0.7566308871898614,2015-06-30
1654,6,5,10,12.620653809841881,0.881311727369783,2015-06-30
1655,6,6,17,12.597769995205553,1.0134353545569386,2015-06-30
1656,6,7,12,12.515073822011184,1.1278486340988794,2015-06-30
1657,6,8,17,12.569918867804848,1.3188532902651637,2015-06-30
1658,6,9,15,12.592046325926326,1.8293627325721658,2015-06-30
1659,6,10,26,12.536972960869797,2.6182167589887606,2015-06-30
1660,7,1,16,13.053698417377719,-0.544169496032635,2015-06-30
1661,7,2,16,13.034834345041206,0.2700788870604875,2015-06-30
1662,7,3,11,12.99331020243044,0.44731641114927767,2015-06-30
1663,7,4,8,13.044842905356166,0.587037042880657,2015-06-30
1664,7,5,12,12.988356297860712,0.798841929167553,2015-06-30
1665,7,6,8,12.941225486056059,1.0233606844756702,2015-06-30
1666,7,7,9,13.02801316993808,1.165625904935724,2015-06-30
1667,7,8,13,12.995438577862737,1.416109127345157,2015-06-30
1668,7,9,13,13.003339120798781,1.8456470032792325,2015-06-30
1669,7,10,9,12.9760234640423,2.4069606588275767,2015-06-30
1670,8,1,21,13.577812247046351,-0.34301454663513364,2015-06-30
1671,8,2,7,13.579803745838117,0.4061814996856299,2015-06-30
1672,8,3,9,13.583732441753732,0.559210321644548,2015-06-30
1673,8,4,14,13.700123619489743,0.767871698385718,2015-06-30
1674,8,5,9,13.474279072028233,0.8658148126248721,2015-06-30
1675,8,6,8,13.56585017426588,0.9861687146662655,2015-06-30
1676,8,7,6,13.762553991926971,1.1679172716050739,2015-06-30
1677,8,8,8,13.665210885004743,1.3820731107708346,2015-06-30
1678,8,9,7,13.748726065455743,1.6033591660414352,2015-06-30
1679,8,10,11,13.564270245651254,2.0810898015940045,2015-06-30
1680,9,1,10,14.321398885412716,-0.1849874127636429,2015-06-30
1681,9,2,6,14.192906507553149,0.5181644692335404,2015-06-30
1682,9,3,6,14.316060368551023,0.6795550156689342,2015-06-30
1683,9,4,7,14.499558135829018,0.7732491795028935,2015-06-30
1684,9,5,7,14.30308585113002,0.9389721600812182,2015-06-30
1685,9,6,8,14.437769382389904,1.1269399217388418,2015-06-30
1686,9,7,9,14.376810723884738,1.3248166569397233,2015-06-30
1687,9,8,8,14.23074484254262,1.5809032030114631,2015-06-30
1688,9,9,8,14.386659434043008,1.9261230234193272,2015-06-30
1689,9,10,7,14.483142029680407,2.8653308867250393,2015-06-30
1690,10,1,8,15.480481353208436,-0.41472538507423984,2015-06-30
1691,10,2,7,15.663287973012274,0.07782046011269185,2015-06-30
1692,10,3,7,16.03961942781864,0.2965429046314011,2015-06-30
1693,10,4,6,16.166821582677553,0.49148934162076746,2015-06-30
1694,10,5,7,16.400009472745133,0.6201467302134448,2015-06-30
1695,10,6,8,15.672738447067639,0.8111312918892464,2015-06-30
1696,10,7,7,15.566169646990874,1.1386445812373611,2015-06-30
1697,10,8,7,15.930003109913432,1.4907731038777976,2015-06-30
1698,10,9,6,15.794561158896963,1.9169264319336132,2015-06-30
1699,10,10,7,15.617644039225624,2.3473937699381238,2015-06-30
1700,1,1,39,10.438817742719282,-0.3345257278075735,2016-06-30
1701,1,2,27,10.596335043036172,0.46066014757834967,2016-06-30
1702,1,3,22,10.505836051093326,0.6938353876283189,2016-06-30
1703,1,4,17,10.589563259315335,0.8693861665845928,2016-06-30
1704,1,5,40,10.60943708511643,1.0589374651355095,2016-06-30
1705,1,6,20,10.636214144223718,1.2107742047914356,2016-06-30
1706,1,7,25,10.575639367897987,1.3820265914640002,2016-06-30
1707,1,8,26,10.606258985247893,1.5722227729180933,2016-06-30
1708,1,9,61,10.603862839108876,1.916474408029908,2016-06-30
1709,1,10,47,10.539298340886605,2.690830325593613,2016-06-30
1710,2,1,47,11.15527775286011,-0.2801809561651848,2016-06-30
1711,2,2,21,11.126638165282394,0.5658326828428532,2016-06-30
1712,2,3,11,11.148540163743272,0.7443556373983113,2016-06-30
1713,2,4,25,11.12441916239462,0.9147994488315839,2016-06-30
1714,2,5,27,11.135659489698016,1.1954389520782132,2016-06-30
1715,2,6,29,11.151893186976384,1.430520215104741,2016-06-30
1716,2,7,16,11.110404510110818,1.5853503851712123,2016-06-30
1717,2,8,20,11.145589302781932,1.7427410088629505,2016-06-30
1718,2,9,33,11.128832101517366,2.001844755369372,2016-06-30
1719,2,10,32,11.12929540677884,2.8095807525571064,2016-06-30
1720,3,1,30,11.4821414841484,-0.6901767612632072,2016-06-30
1721,3,2,22,11.525709010132223,0.3718164771304599,2016-06-30
1722,3,3,15,11.518755996757188,0.7226971563870613,2016-06-30
1723,3,4,19,11.527518849286636,0.8725527877191813,2016-06-30
1724,3,5,20,11.515249284399536,1.0993980012298616,2016-06-30
1725,3,6,14,11.541988738493083,1.2814138475593928,2016-06-30
1726,3,7,15,11.480900041396703,1.4099405323146947,2016-06-30
1727,3,8,23,11.499740509370213,1.6022814351257837,2016-06-30
1728,3,9,22,11.541793393486536,1.7970215179649245,2016-06-30
1729,3,10,34,11.516533877190017,2.723954538519503,2016-06-30
1730,4,1,19,11.81506979216872,-0.16470541677668685,2016-06-30
1731,4,2,14,11.809199123771748,0.5907882933726435,2016-06-30
1732,4,3,15,11.809318040683557,0.8296199836515379,2016-06-30
1733,4,4,27,11.818557182755125,1.15149430523527,2016-06-30
1734,4,5,10,11.81650501331226,1.4660752973727822,2016-06-30
1735,4,6,15,11.80283292889749,1.6131959583026665,2016-06-30
1736,4,7,14,11.85515677867913,1.8498082507143703,2016-06-30
1737,4,8,16,11.771895777703378,2.1441701008582275,2016-06-30
1738,4,9,14,11.803313951947372,2.476020544443622,2016-06-30
1739,4,10,20,11.818619732031053,3.881646545949503,2016-06-30
1740,5,1,35,12.12835849811662,-0.007061351521030969,2016-06-30
1741,5,2,11,12.178257119810347,0.625325776766761,2016-06-30
1742,5,3,17,12.094729066615894,0.8188511301755913,2016-06-30
1743,5,4,13,12.144464072460949,1.061017348460639,2016-06-30
1744,5,5,15,12.099222892397073,1.2455175484775198,2016-06-30
1745,5,6,10,12.113417884012787,1.369050993322246,2016-06-30
1746,5,7,15,12.111271990578814,1.5356100261639816,2016-06-30
1747,5,8,10,12.076646430004383,1.6948252384054743,2016-06-30
1748,5,9,26,12.118468756532312,2.0438487362233584,2016-06-30
1749,5,10,20,12.153950980871596,3.118479240227668,2016-06-30
1750,6,1,19,12.478168132753868,-0.27415417230363526,2016-06-30
1751,6,2,13,12.481503798278263,0.4613852512965001,2016-06-30
1752,6,3,18,12.463921063498038,0.7367404296999324,2016-06-30
1753,6,4,9,12.481420020706636,0.9785954144118842,2016-06-30
1754,6,5,10,12.485866781513488,1.1346652456460418,2016-06-30
1755,6,6,9,12.525651710731722,1.2518460531467153,2016-06-30
1756,6,7,15,12.418654475780572,1.4424695274981794,2016-06-30
1757,6,8,12,12.466864537118703,1.7446657872274642,2016-06-30
1758,6,9,11,12.474046795978023,1.9773279817879077,2016-06-30
1759,6,10,18,12.477847675217959,2.6136397765106167,2016-06-30
1760,7,1,16,12.937518376935023,-1.1835954727251918,2016-06-30
1761,7,2,12,12.901959932258437,0.350957380953335,2016-06-30
1762,7,3,6,12.856289436673327,0.4522340030433556,2016-06-30
1763,7,4,9,12.830959054074524,0.624996714718687,2016-06-30
1764,7,5,11,12.899288109953984,0.8802687204384916,2016-06-30
1765,7,6,7,12.94601440689016,1.0797478665363383,2016-06-30
1766,7,7,9,12.90037038711055,1.194775830764268,2016-06-30
1767,7,8,9,12.915978885940659,1.3781441628192923,2016-06-30
1768,7,9,17,12.873892842219878,1.6248072174591954,2016-06-30
1769,7,10,20,12.866459739749402,2.4113407729303975,2016-06-30
1770,8,1,18,13.370719211294828,-0.1914802428514558,2016-06-30
1771,8,2,9,13.434252731425596,0.43478188359958403,2016-06-30
1772,8,3,13,13.44118725007031,0.6562863627365364,2016-06-30
1773,8,4,7,13.52841193782176,0.8160685737526114,2016-06-30
1774,8,5,9,13.390949758129548,0.9582556683184555,2016-06-30
1775,8,6,9,13.503913858347842,1.1245976298764369,2016-06-30
1776,8,7,8,13.632045649297368,1.3526966750980494,2016-06-30
1777,8,8,10,13.351089199008484,1.5522427734313147,2016-06-30
1778,8,9,11,13.45598841300771,1.8540258578038349,2016-06-30
1779,8,10,14,13.45776418532772,2.715854371343154,2016-06-30
1780,9,1,9,14.25795872182446,-0.629789789442279,2016-06-30
1781,9,2,7,14.225873202787612,0.4358733390440772,2016-06-30
1782,9,3,8,14.128593912372494,0.7466737066553327,2016-06-30
1783,9,4,7,14.231995089475676,0.9130561825683259,2016-06-30
1784,9,5,7,14.24624660333724,1.071568137398915,2016-06-30
1785,9,6,6,14.261302703543175,1.2148289266259866,2016-06-30
1786,9,7,9,14.29599196698002,1.3966314663365482,2016-06-30
1787,9,8,6,14.18517592664108,1.6373025064448823,2016-06-30
1788,9,9,7,14.301265269905512,2.0459784690826988,2016-06-30
1789,9,10,10,14.199228802531309,2.8016227493080073,2016-06-30
1790,10,1,8,15.716196814726128,-0.3244326393841084,2016-06-30
1791,10,2,7,15.99099565827049,0.14158163835427784,2016-06-30
1792,10,3,7,16.119575616422562,0.30437163644942355,2016-06-30
1793,10,4,7,15.587240402235109,0.5483587425706598,2016-06-30
1794,10,5,8,16.051962553012388,0.7521685787760516,2016-06-30
1795,10,6,7,15.42469694513137,0.9345809707390661,2016-06-30
1796,10,7,7,15.921252149645648,1.1030751059775388,2016-06-30
1797,10,8,7,15.272783466080122,1.4750586332561273,2016-06-30
1798,10,9,7,15.943962228866866,1.8462848076210991,2016-06-30
1799,10,10,7,15.199669750304825,2.3243340869505826,2016-06-30
1800,1,1,23,10.487561595406032,-2.146154986220894,2017-06-30
1801,1,2,35,10.551327676730116,-0.7085681388392161,2017-06-30
1802,1,3,57,10.394010502317867,-0.06436635778429929,2017-06-30
1803,1,4,25,10.615157082751805,0.3398805014721908,2017-06-30
1804,1,5,26,10.598540127182131,0.6443883939118948,2017-06-30
1805,1,6,42,10.678264395355672,0.8802791583374547,2017-06-30
1806,1,7,37,10.564397854829524,1.174317750191692,2017-06-30
1807,1,8,23,10.642505086538492,1.4458189147529512,2017-06-30
1808,1,9,44,10.629067188222175,1.7361931042540144,2017-06-30
1809,1,10,51,10.569270741816336,2.4934143938774875,2017-06-30
1810,2,1,49,11.245060106084468,-0.8262622164279656,2017-06-30
1811,2,2,36,11.206315261639718,0.19393063717571005,2017-06-30
1812,2,3,24,11.215526316592838,0.43296701029504026,2017-06-30
1813,2,4,13,11.181779493533476,0.5374052594117761,2017-06-30
1814,2,5,20,11.208839118221153,0.6773651962009801,2017-06-30
1815,2,6,20,11.202021982807581,0.810781540419583,2017-06-30
1816,2,7,40,11.203427434439769,1.0746358410369952,2017-06-30
1817,2,8,30,11.21419206012197,1.3333124698028012,2017-06-30
1818,2,9,39,11.240134093045635,1.6208932475039783,2017-06-30
